Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-4,0.46193432807922363,180.0
Sum of contribution of events ≤ t,-4,0.9877121448516846,180.0
Sum of contribution of events > t,-5,0.4988877773284912,180.0
Sum of contribution of events ≤ t,-5,0.950758695602417,180.0
Sum of contribution of events > t,-6,0.5346395969390869,180.0
Sum of contribution of events ≤ t,-6,0.9150068759918213,180.0
Sum of contribution of events > t,-7,0.5688512325286865,180.0
Sum of contribution of events ≤ t,-7,0.8807952404022217,180.0
Sum of contribution of events > t,-8,0.6202452182769775,180.0
Sum of contribution of events ≤ t,-8,0.8294012546539307,180.0
Sum of contribution of events > t,-9,0.6381251811981201,180.0
Sum of contribution of events ≤ t,-9,0.8115212917327881,180.0
Sum of contribution of events > t,-10,0.6437971591949463,180.0
Sum of contribution of events ≤ t,-10,0.8058493137359619,180.0
Sum of contribution of events > t,-11,0.6279246807098389,180.0
Sum of contribution of events ≤ t,-11,0.8217217922210693,180.0
Sum of contribution of events > t,-12,0.6166107654571533,180.0
Sum of contribution of events ≤ t,-12,0.8330357074737549,180.0
Sum of contribution of events > t,-13,0.6244442462921143,180.0
Sum of contribution of events ≤ t,-13,0.825202226638794,180.0
Sum of contribution of events > t,-14,0.7160437107086182,180.0
Sum of contribution of events ≤ t,-14,0.73360276222229,180.0
Sum of contribution of events > t,-15,0.9146888256072998,180.0
Sum of contribution of events ≤ t,-15,0.5349576473236084,180.0
Sum of contribution of events > t,-16,1.144273042678833,180.0
Sum of contribution of events ≤ t,-16,0.3053734302520752,180.0
Sum of contribution of events > t,-17,1.3293468952178955,180.0
Sum of contribution of events ≤ t,-17,0.1202995777130127,180.0
Sum of contribution of events > t,-18,1.4528052806854248,180.0
Sum of contribution of events ≤ t,-18,-0.0031588077545166016,180.0
Sum of contribution of events > t,-19,1.4496469497680664,180.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,180.0
Sum of contribution of events > t,0,0.0,181.0
Sum of contribution of events ≤ t,0,1.4956650733947754,181.0
Sum of contribution of events > t,-1,0.08044648170471191,181.0
Sum of contribution of events ≤ t,-1,1.4152185916900635,181.0
Sum of contribution of events > t,-2,0.2949402332305908,181.0
Sum of contribution of events ≤ t,-2,1.2007248401641846,181.0
Sum of contribution of events > t,-3,0.42686963081359863,181.0
Sum of contribution of events ≤ t,-3,1.0687954425811768,181.0
Sum of contribution of events > t,-4,0.4671323299407959,181.0
Sum of contribution of events ≤ t,-4,1.0285327434539795,181.0
Sum of contribution of events > t,-5,0.4927489757537842,181.0
Sum of contribution of events ≤ t,-5,1.0029160976409912,181.0
Sum of contribution of events > t,-6,0.5224087238311768,181.0
Sum of contribution of events ≤ t,-6,0.9732563495635986,181.0
Sum of contribution of events > t,-7,0.550405740737915,181.0
Sum of contribution of events ≤ t,-7,0.9452593326568604,181.0
Sum of contribution of events > t,-8,0.5767409801483154,181.0
Sum of contribution of events ≤ t,-8,0.91892409324646,181.0
Sum of contribution of events > t,-9,0.6180703639984131,181.0
Sum of contribution of events ≤ t,-9,0.8775947093963623,181.0
Sum of contribution of events > t,-10,0.6317136287689209,181.0
Sum of contribution of events ≤ t,-10,0.8639514446258545,181.0
Sum of contribution of events > t,-11,0.635230302810669,181.0
Sum of contribution of events ≤ t,-11,0.8604347705841064,181.0
Sum of contribution of events > t,-12,0.6168911457061768,181.0
Sum of contribution of events ≤ t,-12,0.8787739276885986,181.0
Sum of contribution of events > t,-13,0.600970983505249,181.0
Sum of contribution of events ≤ t,-13,0.8946940898895264,181.0
Sum of contribution of events > t,-14,0.5961406230926514,181.0
Sum of contribution of events ≤ t,-14,0.899524450302124,181.0
Sum of contribution of events > t,-15,0.6836698055267334,181.0
Sum of contribution of events ≤ t,-15,0.811995267868042,181.0
Sum of contribution of events > t,-16,0.9165751934051514,181.0
Sum of contribution of events ≤ t,-16,0.579089879989624,181.0
Sum of contribution of events > t,-17,1.2367284297943115,181.0
Sum of contribution of events ≤ t,-17,0.25893664360046387,181.0
Sum of contribution of events > t,-18,1.444761037826538,181.0
Sum of contribution of events ≤ t,-18,0.050904035568237305,181.0
Sum of contribution of events > t,-19,1.4956650733947754,181.0
Sum of contribution of events ≤ t,-19,0.0,181.0
Sum of contribution of events > t,0,9.5367431640625e-07,182.0
Sum of contribution of events ≤ t,0,1.468538761138916,182.0
Sum of contribution of events > t,-1,0.08526921272277832,182.0
Sum of contribution of events ≤ t,-1,1.383270502090454,182.0
Sum of contribution of events > t,-2,0.280792236328125,182.0
Sum of contribution of events ≤ t,-2,1.1877474784851074,182.0
Sum of contribution of events > t,-3,0.39366602897644043,182.0
Sum of contribution of events ≤ t,-3,1.074873685836792,182.0
Sum of contribution of events > t,-4,0.4560573101043701,182.0
Sum of contribution of events ≤ t,-4,1.0124824047088623,182.0
Sum of contribution of events > t,-5,0.486499547958374,182.0
Sum of contribution of events ≤ t,-5,0.9820401668548584,182.0
Sum of contribution of events > t,-6,0.5069959163665771,182.0
Sum of contribution of events ≤ t,-6,0.9615437984466553,182.0
Sum of contribution of events > t,-7,0.5303804874420166,182.0
Sum of contribution of events ≤ t,-7,0.9381592273712158,182.0
Sum of contribution of events > t,-8,0.5522167682647705,182.0
Sum of contribution of events ≤ t,-8,0.9163229465484619,182.0
Sum of contribution of events > t,-9,0.5735580921173096,182.0
Sum of contribution of events ≤ t,-9,0.8949816226959229,182.0
Sum of contribution of events > t,-10,0.6096174716949463,182.0
Sum of contribution of events ≤ t,-10,0.8589222431182861,182.0
Sum of contribution of events > t,-11,0.6213209629058838,182.0
Sum of contribution of events ≤ t,-11,0.8472187519073486,182.0
Sum of contribution of events > t,-12,0.6238982677459717,182.0
Sum of contribution of events ≤ t,-12,0.8446414470672607,182.0
Sum of contribution of events > t,-13,0.6042435169219971,182.0
Sum of contribution of events ≤ t,-13,0.8642961978912354,182.0
Sum of contribution of events > t,-14,0.5870273113250732,182.0
Sum of contribution of events ≤ t,-14,0.8815124034881592,182.0
Sum of contribution of events > t,-15,0.5832421779632568,182.0
Sum of contribution of events ≤ t,-15,0.8852975368499756,182.0
Sum of contribution of events > t,-16,0.6938073635101318,182.0
Sum of contribution of events ≤ t,-16,0.7747323513031006,182.0
Sum of contribution of events > t,-17,0.9698865413665771,182.0
Sum of contribution of events ≤ t,-17,0.4986531734466553,182.0
Sum of contribution of events > t,-18,1.3171436786651611,182.0
Sum of contribution of events ≤ t,-18,0.1513960361480713,182.0
Sum of contribution of events > t,-19,1.468538761138916,182.0
Sum of contribution of events ≤ t,-19,9.5367431640625e-07,182.0
Sum of contribution of events > t,0,0.0,183.0
Sum of contribution of events ≤ t,0,1.4231982231140137,183.0
Sum of contribution of events > t,-1,0.07532000541687012,183.0
Sum of contribution of events ≤ t,-1,1.3478782176971436,183.0
Sum of contribution of events > t,-2,0.28537464141845703,183.0
Sum of contribution of events ≤ t,-2,1.1378235816955566,183.0
Sum of contribution of events > t,-3,0.3856832981109619,183.0
Sum of contribution of events ≤ t,-3,1.0375149250030518,183.0
Sum of contribution of events > t,-4,0.4385387897491455,183.0
Sum of contribution of events ≤ t,-4,0.9846594333648682,183.0
Sum of contribution of events > t,-5,0.48548150062561035,183.0
Sum of contribution of events ≤ t,-5,0.9377167224884033,183.0
Sum of contribution of events > t,-6,0.509535551071167,183.0
Sum of contribution of events ≤ t,-6,0.9136626720428467,183.0
Sum of contribution of events > t,-7,0.523914098739624,183.0
Sum of contribution of events ≤ t,-7,0.8992841243743896,183.0
Sum of contribution of events > t,-8,0.5403420925140381,183.0
Sum of contribution of events ≤ t,-8,0.8828561305999756,183.0
Sum of contribution of events > t,-9,0.5561015605926514,183.0
Sum of contribution of events ≤ t,-9,0.8670966625213623,183.0
Sum of contribution of events > t,-10,0.5726444721221924,183.0
Sum of contribution of events ≤ t,-10,0.8505537509918213,183.0
Sum of contribution of events > t,-11,0.6036837100982666,183.0
Sum of contribution of events ≤ t,-11,0.8195145130157471,183.0
Sum of contribution of events > t,-12,0.613353967666626,183.0
Sum of contribution of events ≤ t,-12,0.8098442554473877,183.0
Sum of contribution of events > t,-13,0.6145761013031006,183.0
Sum of contribution of events ≤ t,-13,0.8086221218109131,183.0
Sum of contribution of events > t,-14,0.5913012027740479,183.0
Sum of contribution of events ≤ t,-14,0.8318970203399658,183.0
Sum of contribution of events > t,-15,0.5761492252349854,183.0
Sum of contribution of events ≤ t,-15,0.8470489978790283,183.0
Sum of contribution of events > t,-16,0.6264503002166748,183.0
Sum of contribution of events ≤ t,-16,0.7967479228973389,183.0
Sum of contribution of events > t,-17,0.8483984470367432,183.0
Sum of contribution of events ≤ t,-17,0.5747997760772705,183.0
Sum of contribution of events > t,-18,1.246457576751709,183.0
Sum of contribution of events ≤ t,-18,0.1767406463623047,183.0
Sum of contribution of events > t,-19,1.4231982231140137,183.0
Sum of contribution of events ≤ t,-19,0.0,183.0
Sum of contribution of events > t,0,4.76837158203125e-07,184.0
Sum of contribution of events ≤ t,0,1.4093542098999023,184.0
Sum of contribution of events > t,-1,0.07831406593322754,184.0
Sum of contribution of events ≤ t,-1,1.331040620803833,184.0
Sum of contribution of events > t,-2,0.26436614990234375,184.0
Sum of contribution of events ≤ t,-2,1.1449885368347168,184.0
Sum of contribution of events > t,-3,0.396679162979126,184.0
Sum of contribution of events ≤ t,-3,1.0126755237579346,184.0
Sum of contribution of events > t,-4,0.45039820671081543,184.0
Sum of contribution of events ≤ t,-4,0.9589564800262451,184.0
Sum of contribution of events > t,-5,0.492870569229126,184.0
Sum of contribution of events ≤ t,-5,0.9164841175079346,184.0
Sum of contribution of events > t,-6,0.5327751636505127,184.0
Sum of contribution of events ≤ t,-6,0.8765795230865479,184.0
Sum of contribution of events > t,-7,0.551621675491333,184.0
Sum of contribution of events ≤ t,-7,0.8577330112457275,184.0
Sum of contribution of events > t,-8,0.5617659091949463,184.0
Sum of contribution of events ≤ t,-8,0.8475887775421143,184.0
Sum of contribution of events > t,-9,0.5737178325653076,184.0
Sum of contribution of events ≤ t,-9,0.8356368541717529,184.0
Sum of contribution of events > t,-10,0.585862398147583,184.0
Sum of contribution of events ≤ t,-10,0.8234922885894775,184.0
Sum of contribution of events > t,-11,0.5997483730316162,184.0
Sum of contribution of events ≤ t,-11,0.8096063137054443,184.0
Sum of contribution of events > t,-12,0.628516435623169,184.0
Sum of contribution of events ≤ t,-12,0.7808382511138916,184.0
Sum of contribution of events > t,-13,0.637336015701294,184.0
Sum of contribution of events ≤ t,-13,0.7720186710357666,184.0
Sum of contribution of events > t,-14,0.6377227306365967,184.0
Sum of contribution of events ≤ t,-14,0.7716319561004639,184.0
Sum of contribution of events > t,-15,0.6119863986968994,184.0
Sum of contribution of events ≤ t,-15,0.7973682880401611,184.0
Sum of contribution of events > t,-16,0.6346638202667236,184.0
Sum of contribution of events ≤ t,-16,0.7746908664703369,184.0
Sum of contribution of events > t,-17,0.8135449886322021,184.0
Sum of contribution of events ≤ t,-17,0.5958096981048584,184.0
Sum of contribution of events > t,-18,1.1658337116241455,184.0
Sum of contribution of events ≤ t,-18,0.24352097511291504,184.0
Sum of contribution of events > t,-19,1.4093542098999023,184.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,184.0
Sum of contribution of events > t,0,-4.76837158203125e-07,185.0
Sum of contribution of events ≤ t,0,1.2659597396850586,185.0
Sum of contribution of events > t,-1,0.09028482437133789,185.0
Sum of contribution of events ≤ t,-1,1.1756744384765625,185.0
Sum of contribution of events > t,-2,0.25691819190979004,185.0
Sum of contribution of events ≤ t,-2,1.0090410709381104,185.0
Sum of contribution of events > t,-3,0.36226820945739746,185.0
Sum of contribution of events ≤ t,-3,0.9036910533905029,185.0
Sum of contribution of events > t,-4,0.43256211280822754,185.0
Sum of contribution of events ≤ t,-4,0.8333971500396729,185.0
Sum of contribution of events > t,-5,0.47858548164367676,185.0
Sum of contribution of events ≤ t,-5,0.7873737812042236,185.0
Sum of contribution of events > t,-6,0.5160024166107178,185.0
Sum of contribution of events ≤ t,-6,0.7499568462371826,185.0
Sum of contribution of events > t,-7,0.5491936206817627,185.0
Sum of contribution of events ≤ t,-7,0.7167656421661377,185.0
Sum of contribution of events > t,-8,0.5645062923431396,185.0
Sum of contribution of events ≤ t,-8,0.7014529705047607,185.0
Sum of contribution of events > t,-9,0.57240891456604,185.0
Sum of contribution of events ≤ t,-9,0.6935503482818604,185.0
Sum of contribution of events > t,-10,0.5817821025848389,185.0
Sum of contribution of events ≤ t,-10,0.6841771602630615,185.0
Sum of contribution of events > t,-11,0.5920608043670654,185.0
Sum of contribution of events ≤ t,-11,0.673898458480835,185.0
Sum of contribution of events > t,-12,0.6043221950531006,185.0
Sum of contribution of events ≤ t,-12,0.6616370677947998,185.0
Sum of contribution of events > t,-13,0.6310222148895264,185.0
Sum of contribution of events ≤ t,-13,0.634937047958374,185.0
Sum of contribution of events > t,-14,0.6390769481658936,185.0
Sum of contribution of events ≤ t,-14,0.6268823146820068,185.0
Sum of contribution of events > t,-15,0.638688325881958,185.0
Sum of contribution of events ≤ t,-15,0.6272709369659424,185.0
