Random Seed,NSamples,Event,Shapley Value,t (event index),Entity,Tolerance
42,7000,Event -9,0.07060806594283002,-8,12.0,0.05
42,7000,Event -10,0.05748211289053316,-9,12.0,0.05
42,7000,Event -11,0.06171390367154287,-10,12.0,0.05
42,7000,Event -12,0.06205503982189501,-11,12.0,0.05
42,7000,Event -13,0.059007455665173646,-12,12.0,0.05
42,7000,Event -14,0.06438132898589777,-13,12.0,0.05
42,7000,Event -15,0.04430863272196152,-14,12.0,0.05
42,7000,Event -16,0.04320242401248332,-15,12.0,0.05
42,7000,Event -17,0.05943605197835537,-16,12.0,0.05
42,7000,Event -18,0.03821127889595785,-17,12.0,0.05
42,7000,Event -19,0.041445210516690034,-18,12.0,0.05
42,7000,Event -1,0.0750388631796223,0,12.0,0.075
42,7000,Event -2,0.37044141755545806,-1,12.0,0.075
42,7000,Event -3,0.15077239458271988,-2,12.0,0.075
42,7000,Event -4,0.06986117194433651,-3,12.0,0.075
42,7000,Event -5,0.08738780179790702,-4,12.0,0.075
42,7000,Event -6,0.08449610226973338,-5,12.0,0.075
42,7000,Event -7,0.0826548722872818,-6,12.0,0.075
42,7000,Event -8,0.07857628891267718,-7,12.0,0.075
42,7000,Event -9,0.07060806594283002,-8,12.0,0.075
42,7000,Event -10,0.05748211289053316,-9,12.0,0.075
42,7000,Event -11,0.06171390367154287,-10,12.0,0.075
42,7000,Event -12,0.06205503982189501,-11,12.0,0.075
42,7000,Event -13,0.059007455665173646,-12,12.0,0.075
42,7000,Event -14,0.06438132898589777,-13,12.0,0.075
42,7000,Event -15,0.04430863272196152,-14,12.0,0.075
42,7000,Event -16,0.04320242401248332,-15,12.0,0.075
42,7000,Event -17,0.05943605197835537,-16,12.0,0.075
42,7000,Event -18,0.03821127889595785,-17,12.0,0.075
42,7000,Event -19,0.041445210516690034,-18,12.0,0.075
42,7000,Event -1,0.10151061432116625,0,13.0,0.05
42,7000,Event -2,0.29063959384688565,-1,13.0,0.05
42,7000,Event -3,0.1726169917871503,-2,13.0,0.05
42,7000,Event -4,0.0628175846933839,-3,13.0,0.05
42,7000,Event -5,0.07870283862480199,-4,13.0,0.05
42,7000,Event -6,0.08921369122947069,-5,13.0,0.05
42,7000,Event -7,0.07865327805975474,-6,13.0,0.05
42,7000,Event -8,0.07440381058755015,-7,13.0,0.05
42,7000,Event -9,0.07721783476015304,-8,13.0,0.05
42,7000,Event -10,0.054724760878034705,-9,13.0,0.05
42,7000,Event -11,0.06297566145586733,-10,13.0,0.05
42,7000,Event -12,0.060356641946801,-11,13.0,0.05
42,7000,Event -13,0.05816892027135861,-12,13.0,0.05
42,7000,Event -14,0.054029655404863014,-13,13.0,0.05
42,7000,Event -15,0.0640638264559339,-14,13.0,0.05
42,7000,Event -16,0.03824007966113192,-15,13.0,0.05
42,7000,Event -17,0.04485704286132115,-16,13.0,0.05
42,7000,Event -18,0.04685787170914805,-17,13.0,0.05
42,7000,Event -19,0.02605207320425662,-18,13.0,0.05
42,7000,Event -1,0.10151061432116625,0,13.0,0.075
42,7000,Event -2,0.29063959384688565,-1,13.0,0.075
42,7000,Event -3,0.1726169917871503,-2,13.0,0.075
42,7000,Event -4,0.0628175846933839,-3,13.0,0.075
42,7000,Event -5,0.07870283862480199,-4,13.0,0.075
42,7000,Event -6,0.08921369122947069,-5,13.0,0.075
42,7000,Event -7,0.07865327805975474,-6,13.0,0.075
42,7000,Event -8,0.07440381058755015,-7,13.0,0.075
42,7000,Event -9,0.07721783476015304,-8,13.0,0.075
42,7000,Event -10,0.054724760878034705,-9,13.0,0.075
42,7000,Event -11,0.06297566145586733,-10,13.0,0.075
42,7000,Event -12,0.060356641946801,-11,13.0,0.075
42,7000,Event -13,0.05816892027135861,-12,13.0,0.075
42,7000,Event -14,0.054029655404863014,-13,13.0,0.075
42,7000,Event -15,0.0640638264559339,-14,13.0,0.075
42,7000,Event -16,0.03824007966113192,-15,13.0,0.075
42,7000,Event -17,0.04485704286132115,-16,13.0,0.075
42,7000,Event -18,0.04685787170914805,-17,13.0,0.075
42,7000,Pruned Events,0.02605207320425662,1,13.0,0.075
42,7000,Event -1,0.04515004423558659,0,14.0,0.05
42,7000,Event -2,0.26573114574885387,-1,14.0,0.05
42,7000,Event -3,0.15294453293960372,-2,14.0,0.05
42,7000,Event -4,0.08781980885857267,-3,14.0,0.05
42,7000,Event -5,0.07254788754202293,-4,14.0,0.05
42,7000,Event -6,0.07957946128530502,-5,14.0,0.05
42,7000,Event -7,0.08375108053777959,-6,14.0,0.05
42,7000,Event -8,0.07291810475917099,-7,14.0,0.05
42,7000,Event -9,0.07468552288578129,-8,14.0,0.05
42,7000,Event -10,0.060909656140334216,-9,14.0,0.05
42,7000,Event -11,0.06105798918184078,-10,14.0,0.05
42,7000,Event -12,0.06130663157500488,-11,14.0,0.05
42,7000,Event -13,0.056701749251668494,-12,14.0,0.05
42,7000,Event -14,0.053784025206893626,-13,14.0,0.05
42,7000,Event -15,0.055279136709589734,-14,14.0,0.05
42,7000,Event -16,0.05699908247702067,-15,14.0,0.05
42,7000,Event -17,0.04098946737568336,-16,14.0,0.05
42,7000,Event -18,0.0337212122159159,-17,14.0,0.05
42,7000,Event -19,0.04273637992713164,-18,14.0,0.05
42,7000,Event -1,0.04515004423558659,0,14.0,0.075
42,7000,Event -2,0.26573114574885387,-1,14.0,0.075
42,7000,Event -3,0.15294453293960372,-2,14.0,0.075
42,7000,Event -4,0.08781980885857267,-3,14.0,0.075
42,7000,Event -5,0.07254788754202293,-4,14.0,0.075
42,7000,Event -6,0.07957946128530502,-5,14.0,0.075
42,7000,Event -7,0.08375108053777959,-6,14.0,0.075
42,7000,Event -8,0.07291810475917099,-7,14.0,0.075
42,7000,Event -9,0.07468552288578129,-8,14.0,0.075
42,7000,Event -10,0.060909656140334216,-9,14.0,0.075
42,7000,Event -11,0.06105798918184078,-10,14.0,0.075
42,7000,Event -12,0.06130663157500488,-11,14.0,0.075
42,7000,Event -13,0.056701749251668494,-12,14.0,0.075
42,7000,Event -14,0.053784025206893626,-13,14.0,0.075
42,7000,Event -15,0.055279136709589734,-14,14.0,0.075
42,7000,Event -16,0.05699908247702067,-15,14.0,0.075
42,7000,Event -17,0.04098946737568336,-16,14.0,0.075
42,7000,Event -18,0.0337212122159159,-17,14.0,0.075
42,7000,Event -19,0.04273637992713164,-18,14.0,0.075
42,7000,Event -1,0.11223204514244144,0,15.0,0.05
42,7000,Event -2,0.37024999853321433,-1,15.0,0.05
42,7000,Event -3,0.14412495464259,-2,15.0,0.05
42,7000,Event -4,0.07991719316689211,-3,15.0,0.05
42,7000,Event -5,0.09520674997438588,-4,15.0,0.05
42,7000,Event -6,0.07829150296033557,-5,15.0,0.05
42,7000,Event -7,0.08083410613406945,-6,15.0,0.05
42,7000,Event -8,0.08255490272116917,-7,15.0,0.05
42,7000,Event -9,0.07641244980015911,-8,15.0,0.05
42,7000,Event -10,0.06376123092380907,-9,15.0,0.05
42,7000,Event -11,0.07167647161441526,-10,15.0,0.05
42,7000,Event -12,0.06372143615376259,-11,15.0,0.05
42,7000,Event -13,0.060568777509209026,-12,15.0,0.05
42,7000,Event -14,0.0556391566026381,-13,15.0,0.05
42,7000,Event -15,0.05893160425076775,-14,15.0,0.05
42,7000,Event -16,0.05452309268948157,-15,15.0,0.05
42,7000,Event -17,0.06435673995766854,-16,15.0,0.05
42,7000,Event -18,0.028813195048265607,-17,15.0,0.05
42,7000,Event -19,0.024001176079754716,-18,15.0,0.05
42,7000,Event -1,0.11223204514244144,0,15.0,0.075
42,7000,Event -2,0.37024999853321433,-1,15.0,0.075
42,7000,Event -3,0.14412495464259,-2,15.0,0.075
42,7000,Event -4,0.07991719316689211,-3,15.0,0.075
42,7000,Event -5,0.09520674997438588,-4,15.0,0.075
42,7000,Event -6,0.07829150296033557,-5,15.0,0.075
42,7000,Event -7,0.08083410613406945,-6,15.0,0.075
42,7000,Event -8,0.08255490272116917,-7,15.0,0.075
42,7000,Event -9,0.07641244980015911,-8,15.0,0.075
42,7000,Event -10,0.06376123092380907,-9,15.0,0.075
42,7000,Event -11,0.07167647161441526,-10,15.0,0.075
42,7000,Event -12,0.06372143615376259,-11,15.0,0.075
42,7000,Event -13,0.060568777509209026,-12,15.0,0.075
42,7000,Event -14,0.0556391566026381,-13,15.0,0.075
42,7000,Event -15,0.05893160425076775,-14,15.0,0.075
42,7000,Event -16,0.05452309268948157,-15,15.0,0.075
42,7000,Event -17,0.06435673995766854,-16,15.0,0.075
42,7000,Event -18,0.028813195048265607,-17,15.0,0.075
42,7000,Pruned Events,0.024001176079754716,1,15.0,0.075
42,7000,Event -1,0.0690955040696541,0,16.0,0.05
42,7000,Event -2,0.3133498040749764,-1,16.0,0.05
42,7000,Event -3,0.20250452698573315,-2,16.0,0.05
42,7000,Event -4,0.07012174483414652,-3,16.0,0.05
42,7000,Event -5,0.08081727767896581,-4,16.0,0.05
42,7000,Event -6,0.09742261201759644,-5,16.0,0.05
42,7000,Event -7,0.07521718003844345,-6,16.0,0.05
42,7000,Event -8,0.07489820280554456,-7,16.0,0.05
42,7000,Event -9,0.08201693893279326,-8,16.0,0.05
42,7000,Event -10,0.06275904752422964,-9,16.0,0.05
42,7000,Event -11,0.07022256240881594,-10,16.0,0.05
42,7000,Event -12,0.07110268063128264,-11,16.0,0.05
42,7000,Event -13,0.060883844188004695,-12,16.0,0.05
42,7000,Event -14,0.05683598279048658,-13,16.0,0.05
42,7000,Event -15,0.05706498918326597,-14,16.0,0.05
42,7000,Event -16,0.05412778455568836,-15,16.0,0.05
42,7000,Event -17,0.057207273917796606,-16,16.0,0.05
42,7000,Event -18,0.0526653464820961,-17,16.0,0.05
42,7000,Event -19,0.020401735180040292,-18,16.0,0.05
42,7000,Event -1,0.0690955040696541,0,16.0,0.075
42,7000,Event -2,0.3133498040749764,-1,16.0,0.075
42,7000,Event -3,0.20250452698573315,-2,16.0,0.075
42,7000,Event -4,0.07012174483414652,-3,16.0,0.075
42,7000,Event -5,0.08081727767896581,-4,16.0,0.075
42,7000,Event -6,0.09742261201759644,-5,16.0,0.075
42,7000,Event -7,0.07521718003844345,-6,16.0,0.075
42,7000,Event -8,0.07489820280554456,-7,16.0,0.075
42,7000,Event -9,0.08201693893279326,-8,16.0,0.075
42,7000,Event -10,0.06275904752422964,-9,16.0,0.075
42,7000,Event -11,0.07022256240881594,-10,16.0,0.075
42,7000,Event -12,0.07110268063128264,-11,16.0,0.075
42,7000,Event -13,0.060883844188004695,-12,16.0,0.075
42,7000,Event -14,0.05683598279048658,-13,16.0,0.075
42,7000,Event -15,0.05706498918326597,-14,16.0,0.075
42,7000,Event -16,0.05412778455568836,-15,16.0,0.075
42,7000,Event -17,0.057207273917796606,-16,16.0,0.075
42,7000,Event -18,0.0526653464820961,-17,16.0,0.075
42,7000,Pruned Events,0.020401735180040292,1,16.0,0.075
42,7000,Event -1,0.04072212907459568,0,17.0,0.05
42,7000,Event -2,0.2911095599772166,-1,17.0,0.05
42,7000,Event -3,0.14940839450160937,-2,17.0,0.05
42,7000,Event -4,0.09113099412805775,-3,17.0,0.05
42,7000,Event -5,0.0709962742601839,-4,17.0,0.05
42,7000,Event -6,0.07886193662263156,-5,17.0,0.05
42,7000,Event -7,0.08996910170376482,-6,17.0,0.05
42,7000,Event -8,0.06749141073957096,-7,17.0,0.05
42,7000,Event -9,0.07271454466227688,-8,17.0,0.05
42,7000,Event -10,0.06586516091775164,-9,17.0,0.05
42,7000,Event -11,0.06567611176509702,-10,17.0,0.05
42,7000,Event -12,0.06661351310422352,-11,17.0,0.05
42,7000,Event -13,0.06520464112639894,-12,17.0,0.05
42,7000,Event -14,0.05482399557556298,-13,17.0,0.05
42,7000,Event -15,0.056063675465436454,-14,17.0,0.05
42,7000,Event -16,0.04887446642832937,-15,17.0,0.05
42,7000,Event -17,0.05350311531038911,-16,17.0,0.05
42,7000,Event -18,0.0427848137476812,-17,17.0,0.05
42,7000,Event -19,0.0466631239324351,-18,17.0,0.05
42,7000,Event -1,0.04072212907459568,0,17.0,0.075
42,7000,Event -2,0.2911095599772166,-1,17.0,0.075
42,7000,Event -3,0.14940839450160937,-2,17.0,0.075
42,7000,Event -4,0.09113099412805775,-3,17.0,0.075
42,7000,Event -5,0.0709962742601839,-4,17.0,0.075
42,7000,Event -6,0.07886193662263156,-5,17.0,0.075
42,7000,Event -7,0.08996910170376482,-6,17.0,0.075
42,7000,Event -8,0.06749141073957096,-7,17.0,0.075
42,7000,Event -9,0.07271454466227688,-8,17.0,0.075
42,7000,Event -10,0.06586516091775164,-9,17.0,0.075
42,7000,Event -11,0.06567611176509702,-10,17.0,0.075
42,7000,Event -12,0.06661351310422352,-11,17.0,0.075
42,7000,Event -13,0.06520464112639894,-12,17.0,0.075
42,7000,Event -14,0.05482399557556298,-13,17.0,0.075
42,7000,Event -15,0.056063675465436454,-14,17.0,0.075
42,7000,Event -16,0.04887446642832937,-15,17.0,0.075
42,7000,Event -17,0.05350311531038911,-16,17.0,0.075
42,7000,Event -18,0.0427848137476812,-17,17.0,0.075
42,7000,Event -19,0.0466631239324351,-18,17.0,0.075
42,7000,Event -1,0.004989407497282355,0,18.0,0.05
42,7000,Event -2,0.3019565188412584,-1,18.0,0.05
42,7000,Event -3,0.1422274082264146,-2,18.0,0.05
42,7000,Event -4,0.07072143958097263,-3,18.0,0.05
42,7000,Event -5,0.09006292722853183,-4,18.0,0.05
42,7000,Event -6,0.07135021464881074,-5,18.0,0.05
42,7000,Event -7,0.07671590687618982,-6,18.0,0.05
42,7000,Event -8,0.08318300410887916,-7,18.0,0.05
42,7000,Event -9,0.06694233871331656,-8,18.0,0.05
42,7000,Event -10,0.058507158854075154,-9,18.0,0.05
42,7000,Event -11,0.07064488856029909,-10,18.0,0.05
42,7000,Event -12,0.06461886972120034,-11,18.0,0.05
42,7000,Event -13,0.06384847296079983,-12,18.0,0.05
42,7000,Event -14,0.06080754445178976,-13,18.0,0.05
42,7000,Event -15,0.05558553878340049,-14,18.0,0.05
42,7000,Event -16,0.050348165725735826,-15,18.0,0.05
42,7000,Event -17,0.052100009505401425,-16,18.0,0.05
42,7000,Event -18,0.04339737049606813,-17,18.0,0.05
42,7000,Event -19,0.03327983685653679,-18,18.0,0.05
42,7000,Event -1,0.004989407497282355,0,18.0,0.075
42,7000,Event -2,0.3019565188412584,-1,18.0,0.075
42,7000,Event -3,0.1422274082264146,-2,18.0,0.075
42,7000,Event -4,0.07072143958097263,-3,18.0,0.075
42,7000,Event -5,0.09006292722853183,-4,18.0,0.075
42,7000,Event -6,0.07135021464881074,-5,18.0,0.075
42,7000,Event -7,0.07671590687618982,-6,18.0,0.075
42,7000,Event -8,0.08318300410887916,-7,18.0,0.075
42,7000,Event -9,0.06694233871331656,-8,18.0,0.075
42,7000,Event -10,0.058507158854075154,-9,18.0,0.075
42,7000,Event -11,0.07064488856029909,-10,18.0,0.075
42,7000,Event -12,0.06461886972120034,-11,18.0,0.075
42,7000,Event -13,0.06384847296079983,-12,18.0,0.075
42,7000,Event -14,0.06080754445178976,-13,18.0,0.075
42,7000,Event -15,0.05558553878340049,-14,18.0,0.075
42,7000,Event -16,0.050348165725735826,-15,18.0,0.075
42,7000,Event -17,0.052100009505401425,-16,18.0,0.075
42,7000,Event -18,0.04339737049606813,-17,18.0,0.075
42,7000,Pruned Events,0.03327983685653679,1,18.0,0.075
42,7000,Event -1,0.016131710276674028,0,19.0,0.05
42,7000,Event -2,0.3493448359387954,-1,19.0,0.05
42,7000,Event -3,0.14121434908872235,-2,19.0,0.05
42,7000,Event -4,0.06553435302346465,-3,19.0,0.05
42,7000,Event -5,0.07821186875358897,-4,19.0,0.05
42,7000,Event -6,0.09898411057434496,-5,19.0,0.05
42,7000,Event -7,0.07357829742099797,-6,19.0,0.05
42,7000,Event -8,0.07503762809599525,-7,19.0,0.05
42,7000,Event -9,0.08507613766244224,-8,19.0,0.05
42,7000,Event -10,0.05551778636230614,-9,19.0,0.05
42,7000,Event -11,0.06786877812120964,-10,19.0,0.05
42,7000,Event -12,0.07281660100435113,-11,19.0,0.05
42,7000,Event -13,0.06517131212364148,-12,19.0,0.05
42,7000,Event -14,0.062325901345289224,-13,19.0,0.05
42,7000,Event -15,0.06489505250169132,-14,19.0,0.05
42,7000,Event -16,0.05359370100546316,-15,19.0,0.05
42,7000,Event -17,0.05583822005451669,-16,19.0,0.05
42,7000,Event -18,0.04387309818833683,-17,19.0,0.05
42,7000,Event -19,0.034859362553627316,-18,19.0,0.05
42,7000,Event -1,0.016131710276674028,0,19.0,0.075
42,7000,Event -2,0.3493448359387954,-1,19.0,0.075
42,7000,Event -3,0.14121434908872235,-2,19.0,0.075
42,7000,Event -4,0.06553435302346465,-3,19.0,0.075
42,7000,Event -5,0.07821186875358897,-4,19.0,0.075
42,7000,Event -6,0.09898411057434496,-5,19.0,0.075
42,7000,Event -7,0.07357829742099797,-6,19.0,0.075
42,7000,Event -8,0.07503762809599525,-7,19.0,0.075
42,7000,Event -9,0.08507613766244224,-8,19.0,0.075
42,7000,Event -10,0.05551778636230614,-9,19.0,0.075
42,7000,Event -11,0.06786877812120964,-10,19.0,0.075
42,7000,Event -12,0.07281660100435113,-11,19.0,0.075
42,7000,Event -13,0.06517131212364148,-12,19.0,0.075
42,7000,Event -14,0.062325901345289224,-13,19.0,0.075
42,7000,Event -15,0.06489505250169132,-14,19.0,0.075
42,7000,Event -16,0.05359370100546316,-15,19.0,0.075
42,7000,Event -17,0.05583822005451669,-16,19.0,0.075
42,7000,Event -18,0.04387309818833683,-17,19.0,0.075
42,7000,Pruned Events,0.034859362553627316,1,19.0,0.075
42,7000,Event -1,0.16112252464052473,0,20.0,0.05
42,7000,Event -2,0.3106753272090035,-1,20.0,0.05
42,7000,Event -3,0.17546170235947278,-2,20.0,0.05
42,7000,Event -4,0.06046658145945218,-3,20.0,0.05
42,7000,Event -5,0.07154243754103132,-4,20.0,0.05
42,7000,Event -6,0.08651795199224882,-5,20.0,0.05
42,7000,Event -7,0.10322429801117569,-6,20.0,0.05
42,7000,Event -8,0.07165504395994828,-7,20.0,0.05
42,7000,Event -9,0.07967930797859664,-8,20.0,0.05
42,7000,Event -10,0.07339651086500575,-9,20.0,0.05
42,7000,Event -11,0.06656362642739345,-10,20.0,0.05
42,7000,Event -12,0.07064432631161427,-11,20.0,0.05
42,7000,Event -13,0.0747736211391886,-12,20.0,0.05
42,7000,Event -14,0.0649877668787,-13,20.0,0.05
42,7000,Event -15,0.06831434210934681,-14,20.0,0.05
42,7000,Event -16,0.06395298846238838,-15,20.0,0.05
42,7000,Event -17,0.06009188001473067,-16,20.0,0.05
42,7000,Event -18,0.04647675337145066,-17,20.0,0.05
42,7000,Event -19,0.02781348671623718,-18,20.0,0.05
42,7000,Event -1,0.16112252464052473,0,20.0,0.075
42,7000,Event -2,0.3106753272090035,-1,20.0,0.075
42,7000,Event -3,0.17546170235947278,-2,20.0,0.075
42,7000,Event -4,0.06046658145945218,-3,20.0,0.075
42,7000,Event -5,0.07154243754103132,-4,20.0,0.075
42,7000,Event -6,0.08651795199224882,-5,20.0,0.075
42,7000,Event -7,0.10322429801117569,-6,20.0,0.075
42,7000,Event -8,0.07165504395994828,-7,20.0,0.075
42,7000,Event -9,0.07967930797859664,-8,20.0,0.075
42,7000,Event -10,0.07339651086500575,-9,20.0,0.075
42,7000,Event -11,0.06656362642739345,-10,20.0,0.075
42,7000,Event -12,0.07064432631161427,-11,20.0,0.075
42,7000,Event -13,0.0747736211391886,-12,20.0,0.075
42,7000,Event -14,0.0649877668787,-13,20.0,0.075
42,7000,Event -15,0.06831434210934681,-14,20.0,0.075
42,7000,Event -16,0.06395298846238838,-15,20.0,0.075
42,7000,Event -17,0.06009188001473067,-16,20.0,0.075
42,7000,Event -18,0.04647675337145066,-17,20.0,0.075
42,7000,Pruned Events,0.02781348671623718,1,20.0,0.075
42,7000,Event -1,0.01957080972117628,0,21.0,0.05
42,7000,Event -2,0.16567440778691403,-1,21.0,0.05
42,7000,Event -3,0.18642646421007225,-2,21.0,0.05
42,7000,Event -4,0.08565654792204597,-3,21.0,0.05
42,7000,Event -5,0.06894899599446862,-4,21.0,0.05
42,7000,Event -6,0.07514716637141806,-5,21.0,0.05
42,7000,Event -7,0.08295883314265382,-6,21.0,0.05
42,7000,Event -8,0.09544115667784982,-7,21.0,0.05
42,7000,Event -9,0.07216149848842314,-8,21.0,0.05
42,7000,Event -10,0.06539518441151847,-9,21.0,0.05
42,7000,Event -11,0.07885772324760532,-10,21.0,0.05
42,7000,Event -12,0.0640682423070445,-11,21.0,0.05
42,7000,Event -13,0.06646427632475385,-12,21.0,0.05
42,7000,Event -14,0.07010346494547852,-13,21.0,0.05
42,7000,Event -15,0.06513531640944052,-14,21.0,0.05
42,7000,Event -16,0.06259491016954061,-15,21.0,0.05
42,7000,Event -17,0.0658890188863055,-16,21.0,0.05
42,7000,Event -18,0.04823270648751831,-17,21.0,0.05
42,7000,Event -19,0.03851622312052805,-18,21.0,0.05
42,7000,Event -1,0.01957080972117628,0,21.0,0.075
42,7000,Event -2,0.16567440778691403,-1,21.0,0.075
42,7000,Event -3,0.18642646421007225,-2,21.0,0.075
42,7000,Event -4,0.08565654792204597,-3,21.0,0.075
42,7000,Event -5,0.06894899599446862,-4,21.0,0.075
42,7000,Event -6,0.07514716637141806,-5,21.0,0.075
42,7000,Event -7,0.08295883314265382,-6,21.0,0.075
42,7000,Event -8,0.09544115667784982,-7,21.0,0.075
42,7000,Event -9,0.07216149848842314,-8,21.0,0.075
42,7000,Event -10,0.06539518441151847,-9,21.0,0.075
42,7000,Event -11,0.07885772324760532,-10,21.0,0.075
42,7000,Event -12,0.0640682423070445,-11,21.0,0.075
42,7000,Event -13,0.06646427632475385,-12,21.0,0.075
42,7000,Event -14,0.07010346494547852,-13,21.0,0.075
42,7000,Event -15,0.06513531640944052,-14,21.0,0.075
42,7000,Event -16,0.06259491016954061,-15,21.0,0.075
42,7000,Event -17,0.0658890188863055,-16,21.0,0.075
42,7000,Event -18,0.04823270648751831,-17,21.0,0.075
42,7000,Event -19,0.03851622312052805,-18,21.0,0.075
42,7000,Event -1,0.010278529777579929,0,22.0,0.05
42,7000,Event -2,0.25228442740688267,-1,22.0,0.05
42,7000,Event -3,0.0705010565932154,-2,22.0,0.05
42,7000,Event -4,0.08406589758944173,-3,22.0,0.05
42,7000,Event -5,0.08520693508563179,-4,22.0,0.05
42,7000,Event -6,0.07206496990491829,-5,22.0,0.05
42,7000,Event -7,0.07308693595229533,-6,22.0,0.05
42,7000,Event -8,0.0755102507825748,-7,22.0,0.05
42,7000,Event -9,0.09010088272650087,-8,22.0,0.05
42,7000,Event -10,0.058229481189490694,-9,22.0,0.05
42,7000,Event -11,0.0689429228265358,-10,22.0,0.05
42,7000,Event -12,0.07661316225370496,-11,22.0,0.05
42,7000,Event -13,0.05869836059435477,-12,22.0,0.05
42,7000,Event -14,0.06172932018973169,-13,22.0,0.05
42,7000,Event -15,0.06807678185570748,-14,22.0,0.05
42,7000,Event -16,0.05913624944964494,-15,22.0,0.05
42,7000,Event -17,0.0634621777196943,-16,22.0,0.05
42,7000,Event -18,0.054775411735524554,-17,22.0,0.05
42,7000,Event -19,0.0422044890118336,-18,22.0,0.05
42,7000,Event -1,0.010278529777579929,0,22.0,0.075
42,7000,Event -2,0.25228442740688267,-1,22.0,0.075
42,7000,Event -3,0.0705010565932154,-2,22.0,0.075
42,7000,Event -4,0.08406589758944173,-3,22.0,0.075
42,7000,Event -5,0.08520693508563179,-4,22.0,0.075
42,7000,Event -6,0.07206496990491829,-5,22.0,0.075
42,7000,Event -7,0.07308693595229533,-6,22.0,0.075
42,7000,Event -8,0.0755102507825748,-7,22.0,0.075
42,7000,Event -9,0.09010088272650087,-8,22.0,0.075
